"","X","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"25",2097,1985,38053,0.801377418058755,0.545111281227601,0.837690371610316,365,0.345205479452055,0.347945205479452,0.271232876712329,0.0356164383561644,0,0,188,135,70,0,0,0.208219178082192,0.791780821917808,0,0,47.742475,103.403215,46.1877719664428,28.3605553342715,75.8707721863693
"26",2098,1985,34021,0.882486037559496,0.915107998523019,0.889521599302759,363,0.584022038567493,0.261707988980716,0.0826446280991736,0.0495867768595041,0.0220385674931129,0,221,126,45,0.18732782369146,0,0.553719008264463,0.239669421487603,0,0.0192837465564738,40.282503,74.703724,46.1877719664428,28.3605553342715,75.8707721863693
"27",2099,1985,39151,1.08484597268936,1.01852073450502,1.14957956935403,365,0.46027397260274,0.391780821917808,0.131506849315068,0.0164383561643836,0,0,169,109,54,0.00273972602739726,0.126027397260274,0.421917808219178,0.438356164383562,0,0.010958904109589,40.814131,81.365667,46.1877719664428,28.3605553342715,75.8707721863693
"28",2100,1985,56001,1.31529565381367,1.41070078557094,1.25399375958398,35,0.914285714285714,0.0857142857142857,0,0,0,0,71,49,36,0,0,0,0,0,1,41.665514,105.721883,46.1877719664428,28.3605553342715,75.8707721863693
"29",2101,1985,47161,1.05895935465615,0.742095957905365,1.14991112501962,353,0.71671388101983,0.138810198300283,0.124645892351275,0.0198300283286119,0,0,200,116,27,0,0,0,1,0,0,36.511756,87.851548,46.1877719664428,28.3605553342715,75.8707721863693
"30",2102,1985,21223,1.07314637997577,0.878597548731765,1.09169917448961,363,0.735537190082645,0.203856749311295,0.0550964187327824,0.00550964187327824,0,0,163,79,31,0,0,0,1,0,0,38.618193,85.355171,46.1877719664428,28.3605553342715,75.8707721863693
"31",2103,1985,23017,1.18405207063576,1.19363411801666,1.17687410634949,365,0.279452054794521,0.4,0.306849315068493,0.0136986301369863,0,0,162,123,77,0,0,0,1,0,0,44.494585,70.734688,46.1877719664428,28.3605553342715,75.8707721863693
"32",2104,1985,6053,0.995065547864937,1.21773841319211,0.856504686503929,365,0.879452054794521,0.0958904109589041,0.0219178082191781,0.00273972602739726,0,0,154,57,38,0,0.205479452054795,0.794520547945205,0,0,0,36.240107,121.315573,46.1877719664428,28.3605553342715,75.8707721863693
"33",2105,1985,39017,1.20787583497452,1.30009737185293,1.19367955696654,365,0.523287671232877,0.367123287671233,0.0931506849315069,0.0164383561643836,0,0,197,101,49,0.00273972602739726,0,0.438356164383562,0.558904109589041,0,0,39.439915,84.565397,46.1877719664428,28.3605553342715,75.8707721863693
"34",2106,1985,13215,1.12758329162508,1.10306365598469,1.24763535709439,275,0.723636363636364,0.232727272727273,0.0436363636363636,0,0,0,129,80,43,0,0,1,0,0,0,32.510197,84.874946,46.1877719664428,28.3605553342715,75.8707721863693
"35",2107,1985,23003,1.07003217035258,0.975961902531255,1.09994062535776,365,0.471232876712329,0.293150684931507,0.232876712328767,0.00273972602739726,0,0,162,114,53,0,0,0,0.745205479452055,0,0.254794520547945,46.727057,68.64941,46.1877719664428,28.3605553342715,75.8707721863693
"36",2108,1985,26125,0.853617178261631,1.00612505062152,0.790655669247203,365,0.73972602739726,0.227397260273973,0.0328767123287671,0,0,0,150,71,37,0.0767123287671233,0.123287671232877,0.473972602739726,0.326027397260274,0,0,42.660452,83.38421,46.1877719664428,28.3605553342715,75.8707721863693
"37",2109,1985,47037,0.970325460206893,0.949910886513987,1.036739286641,365,0.463013698630137,0.528767123287671,0.00821917808219178,0,0,0,122,74,52,0.717808219178082,0,0.180821917808219,0.101369863013699,0,0,36.169129,86.78479,46.1877719664428,28.3605553342715,75.8707721863693
"38",2110,1985,36027,0.978228648112495,1.12512756044204,0.901037858331176,364,0.796703296703297,0.156593406593407,0.0467032967032967,0,0,0,148,71,23,0,0,0.365384615384615,0.634615384615385,0,0,41.755009,73.739951,46.1877719664428,28.3605553342715,75.8707721863693
"39",2111,1985,55087,0.691645931695681,0.613869411845994,0.741547853124495,183,0.819672131147541,0.153005464480874,0.0218579234972678,0.00546448087431694,0,0,156,71,37,0,0,1,0,0,0,44.418226,88.464988,46.1877719664428,28.3605553342715,75.8707721863693
"40",2112,1985,39121,0.824679094154649,0.707269932471704,0.883434529832482,18,0.777777777777778,0.222222222222222,0,0,0,0,57,54,40,0,0,0,0,0,1,39.767232,81.452604,46.1877719664428,28.3605553342715,75.8707721863693
"41",2113,1985,25021,0.751569822768603,0.9015133629579,0.712813810156109,365,0.561643835616438,0.315068493150685,0.0849315068493151,0.0246575342465753,0.0136986301369863,0,224,105,47,0,0,0.473972602739726,0.526027397260274,0,0,42.169703,71.179875,46.1877719664428,28.3605553342715,75.8707721863693
"42",2114,1985,54069,1.02381272753767,1.12623020067354,1.01099564742176,365,0.323287671232877,0.419178082191781,0.238356164383562,0.0191780821917808,0,0,190,125,67,0.0301369863013699,0.0273972602739726,0.30958904109589,0.627397260273973,0,0.00547945205479452,40.098932,80.620728,46.1877719664428,28.3605553342715,75.8707721863693
"43",2115,1985,25015,0.921048906395409,0.967461474480521,0.924047832428346,365,0.534246575342466,0.293150684931507,0.136986301369863,0.0301369863013699,0.00547945205479452,0,212,114,47,0,0,0.367123287671233,0.632876712328767,0,0,42.339459,72.663694,46.1877719664428,28.3605553342715,75.8707721863693
"44",2116,1985,21015,1.03186839300364,1.07316365548096,1.03349551212904,360,0.5,0.325,0.158333333333333,0.0166666666666667,0,0,183,115,51,0,0.0694444444444444,0.347222222222222,0.583333333333333,0,0,38.974595,84.731444,46.1877719664428,28.3605553342715,75.8707721863693
"45",2117,1985,45087,0.811830626618306,0.668133895311217,0.991733982729226,311,0.758842443729904,0.19935691318328,0.0385852090032154,0.00321543408360129,0,0,151,80,37,0,0,1,0,0,0,34.690514,81.615831,46.1877719664428,28.3605553342715,75.8707721863693
"46",2118,1985,8045,1.2996212345375,1.2229043030195,1.29991686029111,111,0.900900900900901,0.0810810810810811,0.018018018018018,0,0,0,108,46,28,0,0,0,0,0,1,39.599352,107.90978,46.1877719664428,28.3605553342715,75.8707721863693
"47",2119,1985,56041,1.26594607644209,1.06962186701809,1.29658164341624,34,1,0,0,0,0,0,48,39,30,0,0,0,0,0,1,41.284726,110.558947,46.1877719664428,28.3605553342715,75.8707721863693
"48",2120,1985,45011,0.842051840877338,0.752262440559056,0.910835541816539,29,1,0,0,0,0,0,40,39,30,0,0.0344827586206896,0.862068965517241,0.103448275862069,0,0,33.26068,81.433753,46.1877719664428,28.3605553342715,75.8707721863693
"49",2121,1985,42077,0.766618981509529,0.705594560533165,0.828157754843789,365,0.665753424657534,0.252054794520548,0.0684931506849315,0.0136986301369863,0,0,174,97,43,0.2,0.271232876712329,0.419178082191781,0.10958904109589,0,0,40.614241,75.590627,46.1877719664428,28.3605553342715,75.8707721863693
"50",2122,1985,35045,1.35771365536677,1.29079811044597,1.32559997268101,227,0.462555066079295,0.343612334801762,0.185022026431718,0.00881057268722467,0,0,153,107,56,0.145374449339207,0.0484581497797357,0,0.806167400881057,0,0,36.511625,108.324578,46.1877719664428,28.3605553342715,75.8707721863693
"51",2123,1985,24021,0.975316169687645,1.02464596120168,0.968457170936169,120,0.883333333333333,0.05,0.05,0.0166666666666667,0,0,169,77,29,0,0,1,0,0,0,39.470427,77.397627,46.1877719664428,28.3605553342715,75.8707721863693
"52",2124,1985,18037,0.724192215126742,0.706783121395553,0.7327782341166,57,0.614035087719298,0.385964912280702,0,0,0,0,66,63,42,0,0,0,0,0,1,38.373344,86.873385,46.1877719664428,28.3605553342715,75.8707721863693
"53",2125,1985,48135,1.36601345967431,1.4899808055731,1.27115770540471,122,0.975409836065574,0.0245901639344262,0,0,0,0,54,41,25,0,0,0,0,0,1,31.865301,102.542507,46.1877719664428,28.3605553342715,75.8707721863693
"54",2126,1985,6025,1.36149007045373,1.25548383939955,1.24179848521014,228,0.552631578947368,0.289473684210526,0.12280701754386,0.0350877192982456,0,0,192,115,46,0,0,1,0,0,0,33.040816,115.355395,46.1877719664428,28.3605553342715,75.8707721863693
"55",2127,1985,6021,1.23034824183164,1.35423505941029,1.11595336234045,176,0.619318181818182,0.261363636363636,0.107954545454545,0.0113636363636364,0,0,161,108,46,0,0,1,0,0,0,39.602546,122.4017,46.1877719664428,28.3605553342715,75.8707721863693
"56",2128,1985,17089,0.9155223505146,0.968564943611166,0.937936111737093,358,0.849162011173184,0.122905027932961,0.0279329608938547,0,0,0,143,60,32,0,0,0.776536312849162,0.223463687150838,0,0,41.939594,88.42804,46.1877719664428,28.3605553342715,75.8707721863693
"57",2129,1985,38105,0.736125097054648,0.642361468914,0.77037156060351,350,0.957142857142857,0.04,0.00285714285714286,0,0,0,110,36,13,0,0,0,0.76,0,0.24,48.345867,103.4874,46.1877719664428,28.3605553342715,75.8707721863693
"58",2130,1985,9011,0.887946196786493,0.996094816557409,0.844171604241809,363,0.639118457300275,0.220385674931129,0.0743801652892562,0.0413223140495868,0.0247933884297521,0,245,115,44,0,0,0.490358126721763,0.509641873278237,0,0,41.47863,72.103452,46.1877719664428,28.3605553342715,75.8707721863693
"59",2131,1985,4019,1.21707588561057,1.33895792558011,1.10079215079809,365,0.145205479452055,0.602739726027397,0.205479452054795,0.0465753424657534,0,0,200,136,74,0.347945205479452,0.0602739726027397,0.397260273972603,0.13972602739726,0,0.0547945205479452,32.128237,111.783018,46.1877719664428,28.3605553342715,75.8707721863693
"60",2132,1985,12001,1.03689913545632,1.03954562008688,1.01946524638736,195,0.98974358974359,0.00512820512820513,0.00512820512820513,0,0,0,107,0,0,0,0,0,1,0,0,29.67574,82.357221,46.1877719664428,28.3605553342715,75.8707721863693
"61",2133,1985,30019,0.947185041392636,0.802567341584085,0.944987401444444,175,0.948571428571429,0.0457142857142857,0.00571428571428571,0,0,0,124,39,6,0,0,0,1,0,0,48.794429,105.541739,46.1877719664428,28.3605553342715,75.8707721863693
"62",2134,1985,34023,0.774632459655739,0.793292114359602,0.778239967705202,361,0.556786703601108,0.290858725761773,0.07202216066482,0.0554016620498615,0.0249307479224377,0,248,133,48,0.207756232686981,0,0.498614958448753,0.293628808864266,0,0,40.439593,74.407585,46.1877719664428,28.3605553342715,75.8707721863693
"63",2135,1985,29165,1.07393487353888,1.105484730544,1.03220247576606,365,0.778082191780822,0.178082191780822,0.0383561643835617,0.00547945205479452,0,0,169,71,37,0,0.202739726027397,0.70958904109589,0.0876712328767123,0,0,39.378696,94.761472,46.1877719664428,28.3605553342715,75.8707721863693
"64",2136,1985,22033,0.712146401815037,0.753282281921074,0.719136641944969,365,0.432876712328767,0.427397260273973,0.0931506849315069,0.0410958904109589,0.00547945205479452,0,225,112,53,0.00547945205479452,0.306849315068493,0.50958904109589,0.178082191780822,0,0,30.544002,91.093174,46.1877719664428,28.3605553342715,75.8707721863693
"65",2137,1985,34013,0.793001172035044,0.910113768093347,0.744306432931457,361,0.365650969529086,0.509695290858726,0.0969529085872576,0.0193905817174515,0.00831024930747922,0,212,103,58,0.0138504155124654,0.545706371191136,0.163434903047091,0.274238227146814,0,0.00277008310249307,40.787217,74.246136,46.1877719664428,28.3605553342715,75.8707721863693
"66",2138,1985,10001,0.991847686201174,1.1186851655267,0.923588220025452,358,0.53072625698324,0.315642458100559,0.111731843575419,0.0391061452513966,0.00279329608938547,0,216,122,46,0,0,0.594972067039106,0.405027932960894,0,0,39.097088,75.502982,46.1877719664428,28.3605553342715,75.8707721863693
"67",2139,1985,41009,1.14777278411019,1.2651580331802,0.997787266883064,178,0.910112359550562,0.0786516853932584,0.0112359550561798,0,0,0,136,50,31,0,0,1,0,0,0,45.941932,123.081079,46.1877719664428,28.3605553342715,75.8707721863693
"68",2140,1985,34001,0.862081597774195,1.0091402849656,0.782070095888204,363,0.548209366391185,0.283746556473829,0.112947658402204,0.0303030303030303,0.0247933884297521,0,241,129,49,0.247933884297521,0,0.589531680440771,0.162534435261708,0,0,39.469354,74.633758,46.1877719664428,28.3605553342715,75.8707721863693
"69",2141,1985,35015,1.12405044813554,1.30133781411077,0.996409678332157,213,0.854460093896714,0.0985915492957746,0.0328638497652582,0.0140845070422535,0,0,200,69,0,0,0,0,1,0,0,32.457858,104.306471,46.1877719664428,28.3605553342715,75.8707721863693
"70",2142,1985,6113,1.31828845527332,1.41445462079687,1.2047433845405,365,0.76986301369863,0.164383561643836,0.0493150684931507,0.0164383561643836,0,0,179,84,37,0.104109589041096,0,0.895890410958904,0,0,0,38.679268,121.903178,46.1877719664428,28.3605553342715,75.8707721863693
"71",2143,1985,8077,1.24054029200068,1.21374412978464,1.20498327465389,325,0.96,0.04,0,0,0,0,69,41,14,0.889230769230769,0,0,0.110769230769231,0,0,39.019492,108.461837,46.1877719664428,28.3605553342715,75.8707721863693
"72",2144,1985,47001,1.08041707669585,0.917805467794157,1.21071986422294,365,0.591780821917808,0.246575342465753,0.134246575342466,0.0273972602739726,0,0,200,108,41,0,0,0,1,0,0,36.116731,84.195418,46.1877719664428,28.3605553342715,75.8707721863693
"73",2145,1985,40027,0.874441089142104,0.895728331801915,0.85821987532964,360,0.822222222222222,0.169444444444444,0.00833333333333333,0,0,0,136,56,40,0.0666666666666667,0.544444444444444,0.388888888888889,0,0,0,35.203117,97.328332,46.1877719664428,28.3605553342715,75.8707721863693
"74",2146,1985,48039,1.00131887715442,0.96709937212065,1.00705698886514,214,0.878504672897196,0.0981308411214953,0.0233644859813084,0,0,0,119,57,28,0,0.401869158878505,0.598130841121495,0,0,0,29.167818,95.434647,46.1877719664428,28.3605553342715,75.8707721863693
"75",2147,1985,48071,1.12589028951504,1.01492870159799,1.11264494312715,365,0.635616438356164,0.145205479452055,0.112328767123288,0.0657534246575342,0.0410958904109589,0,244,159,43,0,0,1,0,0,0,29.703933,94.668875,46.1877719664428,28.3605553342715,75.8707721863693
"76",2148,1985,45029,1.02786293462158,0.927283114722907,1.07487223940671,48,0.708333333333333,0.229166666666667,0.0625,0,0,0,150,84,37,0,0,1,0,0,0,32.83498,80.655345,46.1877719664428,28.3605553342715,75.8707721863693
"77",2149,1985,42003,0.856860872393267,0.902644957548956,0.855543988655572,364,0.0631868131868132,0.233516483516483,0.513736263736264,0.186813186813187,0.00274725274725275,0,211,197,113,0.00824175824175824,0.0247252747252747,0.0576923076923077,0.903846153846154,0,0.00549450549450549,40.46892,79.98092,46.1877719664428,28.3605553342715,75.8707721863693
"78",2150,1985,37147,1.01167138388996,0.92267226645615,1.16245543933987,351,0.763532763532764,0.156695156695157,0.0740740740740741,0.0056980056980057,0,0,159,93,32,0,0,0.592592592592593,0.407407407407407,0,0,35.591065,77.372404,46.1877719664428,28.3605553342715,75.8707721863693
"79",2151,1985,21111,1.22195567282219,1.34072508443947,1.21900917531133,365,0.158904109589041,0.358904109589041,0.408219178082192,0.0712328767123288,0.00273972602739726,0,223,141,100,0.0493150684931507,0.00547945205479452,0.172602739726027,0.772602739726027,0,0,38.189533,85.657624,46.1877719664428,28.3605553342715,75.8707721863693
"80",2152,1985,42091,0.799922837328426,0.906466818745106,0.763368489895745,358,0.664804469273743,0.237430167597765,0.0698324022346369,0.0195530726256983,0.00837988826815642,0,228,100,42,0.11731843575419,0.254189944134078,0.572625698324022,0.0558659217877095,0,0,40.209999,75.370201,46.1877719664428,28.3605553342715,75.8707721863693
"81",2153,1985,34039,0.716334284309896,0.813619556657978,0.676379512714131,362,0.19060773480663,0.577348066298343,0.171270718232044,0.0469613259668508,0.0138121546961326,0,233,120,75,0.18232044198895,0.417127071823204,0.201657458563536,0.193370165745856,0,0.00552486187845304,40.659871,74.308696,46.1877719664428,28.3605553342715,75.8707721863693
"82",2154,1985,47119,1.0838350685613,0.819816330467097,1.25006960857081,365,0.726027397260274,0.238356164383562,0.0328767123287671,0.00273972602739726,0,0,155,82,31,0,0,0,1,0,0,35.615696,87.077763,46.1877719664428,28.3605553342715,75.8707721863693
"83",2155,1985,37119,0.886200474912389,0.906978996464438,0.933990790441418,365,0.32054794520548,0.526027397260274,0.120547945205479,0.0301369863013699,0.00273972602739726,0,208,112,58,0.465753424657534,0.0684931506849315,0.463013698630137,0,0,0.00273972602739726,35.246862,80.833832,46.1877719664428,28.3605553342715,75.8707721863693
"84",2156,1985,45077,0.748474382235525,0.705972169377755,0.790125613584609,134,0.738805970149254,0.201492537313433,0.0522388059701493,0.00746268656716418,0,0,154,87,44,0,0,1,0,0,0,34.887362,82.725368,46.1877719664428,28.3605553342715,75.8707721863693
"85",2157,1985,36065,0.963204661254951,1.01329759590979,0.963553208449455,334,0.931137724550898,0.0598802395209581,0.00898203592814371,0,0,0,122,45,30,0,0,1,0,0,0,43.242727,75.434282,46.1877719664428,28.3605553342715,75.8707721863693
"86",2158,1985,5139,0.922994222005135,0.928112638996399,0.923226924810405,351,0.911680911680912,0.0769230769230769,0.0113960113960114,0,0,0,114,50,14,0,0,0,1,0,0,33.168219,92.598145,46.1877719664428,28.3605553342715,75.8707721863693
"87",2159,1985,51041,0.957878681065869,1.07062341371702,0.925539069236186,176,0.380681818181818,0.403409090909091,0.153409090909091,0.0511363636363636,0.0113636363636364,0,207,136,64,0,0,1,0,0,0,37.378434,77.585847,46.1877719664428,28.3605553342715,75.8707721863693
"88",2160,1985,49003,0.833297554183363,0.646101907258164,0.879434459061487,1,1,0,0,0,0,0,42,42,42,0,0,1,0,0,0,41.476021,113.052922,46.1877719664428,28.3605553342715,75.8707721863693
"89",2161,1985,50021,0.982891691310285,1.03719251502761,0.984766609903854,251,0.804780876494024,0.187250996015936,0.00398406374501992,0.00398406374501992,0,0,165,61,30,0,0,0,0.880478087649402,0,0.119521912350598,43.580844,73.038196,46.1877719664428,28.3605553342715,75.8707721863693
"90",2162,1985,24001,1.20679402902535,1.23025437451477,1.23975284828517,342,0.672514619883041,0.277777777777778,0.043859649122807,0.00584795321637427,0,0,159,85,41,0.128654970760234,0,0.567251461988304,0.304093567251462,0,0,39.612309,78.703108,46.1877719664428,28.3605553342715,75.8707721863693
"91",2163,1985,47083,1.14245606338529,0.812264632224419,1.26523436893629,353,0.654390934844193,0.161473087818697,0.135977337110482,0.0481586402266289,0,0,200,127,33,0,0,0,1,0,0,36.285777,87.705605,46.1877719664428,28.3605553342715,75.8707721863693
"92",2164,1985,18045,1.1544985737408,1.04600581801901,1.26106919544101,362,0.668508287292818,0.138121546961326,0.154696132596685,0.0386740331491713,0,0,200,120,20,0,0,0,1,0,0,40.121282,87.234806,46.1877719664428,28.3605553342715,75.8707721863693
"93",2165,1985,26081,0.831648563646966,0.829855269236634,0.860597510152117,363,0.820936639118457,0.121212121212121,0.046831955922865,0.00826446280991736,0.00275482093663912,0,205,84,33,0.134986225895317,0,0.611570247933884,0.18732782369146,0,0.0661157024793388,43.032497,85.547446,46.1877719664428,28.3605553342715,75.8707721863693
"94",2166,1985,53011,1.09987014151319,1.24202609616753,1.00159556504955,359,0.922005571030641,0.064066852367688,0.0139275766016713,0,0,0,122,48,31,0.197771587743733,0,0.802228412256267,0,0,0,45.771674,122.485903,46.1877719664428,28.3605553342715,75.8707721863693
"95",2167,1985,8113,0.907595113451836,0.725555273942501,0.903267305362969,55,0.618181818181818,0.309090909090909,0.0727272727272727,0,0,0,133,91,34,0,0,0,0,0,1,38.009374,108.427326,46.1877719664428,28.3605553342715,75.8707721863693
"96",2168,1985,47005,0.804207752226488,0.657509048942233,0.87378712622254,356,0.668539325842697,0.196629213483146,0.132022471910112,0.00280898876404494,0,0,153,104,29,0,0,0,1,0,0,36.069253,88.071212,46.1877719664428,28.3605553342715,75.8707721863693
"97",2169,1985,26145,0.900778919855331,0.890517238469363,0.924318285647963,361,0.897506925207756,0.0941828254847646,0.00831024930747922,0,0,0,135,51,19,0.282548476454294,0,0,0.609418282548476,0,0.10803324099723,43.328267,84.05541,46.1877719664428,28.3605553342715,75.8707721863693
"98",2170,1985,8041,1.22500480599982,1.30179312173223,1.21529175459873,359,0.752089136490251,0.233983286908078,0.0139275766016713,0,0,0,148,69,44,0.311977715877437,0.167130919220056,0.520891364902507,0,0,0,38.827383,104.527472,46.1877719664428,28.3605553342715,75.8707721863693
"99",2171,1985,15003,0.689078654700619,0.816180276823459,0.564505270207847,365,0.775342465753425,0.191780821917808,0.0328767123287671,0,0,0,111,70,34,0.526027397260274,0,0.115068493150685,0.345205479452055,0,0.0136986301369863,21.461364,158.201976,46.1877719664428,28.3605553342715,75.8707721863693
