"","Unnamed..0","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"1",4640,1990,51161,41.1722324628462,32.270680407472,58.5189788571436,365,0.791780821917808,0.183561643835616,0.0246575342465753,0,0,0,129,71,40,0,0.210958904109589,0.742465753424657,0.0465753424657534,0,0,37.331077,80.19011,48.6304253763945,32.7674502835529,75.3966734734772
"2",4641,1990,49037,44.362161557594,40.6742305181648,50.8091376549849,91,1,0,0,0,0,0,37,24,16,0,0,0,0,1,0,37.623064,109.78932,48.6304253763945,32.7674502835529,75.3966734734772
"3",4642,1990,39077,45.9798061466432,42.6575096100773,52.190838788252,211,0.781990521327014,0.151658767772512,0.0616113744075829,0.004739336492891,0,0,151,90,39,0,0,1,0,0,0,41.14508,82.594641,48.6304253763945,32.7674502835529,75.3966734734772
"4",4643,1990,18173,41.9876939336097,39.1629265415302,46.5605850260915,365,0.112328767123288,0.191780821917808,0.435616438356164,0.26027397260274,0,0,200,179,119,0,0,0.134246575342466,0.863013698630137,0,0.00273972602739726,38.097764,87.272023,48.6304253763945,32.7674502835529,75.3966734734772
"5",4644,1990,55039,41.316751858685,39.4398657790409,44.4648807529851,182,0.82967032967033,0.153846153846154,0.0164835164835165,0,0,0,133,64,40,0,0,1,0,0,0,43.754722,88.493284,48.6304253763945,32.7674502835529,75.3966734734772
"6",4645,1990,6083,40.9777642683454,30.831050715262,60.4291565875929,365,0.29041095890411,0.463013698630137,0.178082191780822,0.0602739726027397,0.00821917808219178,0,238,136,68,0.0164383561643836,0.156164383561644,0.819178082191781,0.00821917808219178,0,0,34.537378,120.038485,48.6304253763945,32.7674502835529,75.3966734734772
"7",4646,1990,36067,41.3742711293467,38.6251294086442,45.6566392965358,365,0.76986301369863,0.180821917808219,0.0410958904109589,0.00821917808219178,0,0,169,71,39,0.301369863013699,0,0.632876712328767,0.0328767123287671,0,0.0328767123287671,43.00653,76.196117,48.6304253763945,32.7674502835529,75.3966734734772
"8",4647,1990,36027,41.406093266456,33.0666057905952,57.6995279368864,362,0.68232044198895,0.256906077348066,0.0524861878453039,0.00828729281767956,0,0,172,86,37,0,0,0.646408839779006,0.353591160220995,0,0,41.755009,73.739951,48.6304253763945,32.7674502835529,75.3966734734772
"9",4648,1990,1033,42.5613780874757,31.0573933797641,64.45813010845,359,0.757660167130919,0.114206128133705,0.119777158774373,0.00835654596100279,0,0,192,106,16,0,0,0,0.902506963788301,0,0.0974930362116992,34.703112,87.801457,48.6304253763945,32.7674502835529,75.3966734734772
"10",4649,1990,25009,39.4504055370868,26.7849791282953,62.8169864008365,365,0.473972602739726,0.356164383561644,0.164383561643836,0.00547945205479452,0,0,200,107,54,0,0,0.282191780821918,0.717808219178082,0,0,42.642711,70.865107,48.6304253763945,32.7674502835529,75.3966734734772
"11",4650,1990,42043,45.0030698094393,39.5063310184694,55.6793449854769,365,0.706849315068493,0.213698630136986,0.0547945205479452,0.0191780821917808,0.00547945205479452,0,212,97,42,0.0712328767123288,0.323287671232877,0.482191780821918,0.117808219178082,0,0.00547945205479452,40.412565,76.792634,48.6304253763945,32.7674502835529,75.3966734734772
"12",4651,1990,49035,47.9087851540665,43.6814976250158,56.3655123548164,365,0.115068493150685,0.345205479452055,0.416438356164384,0.123287671232877,0,0,200,161,104,0.00273972602739726,0,0.0684931506849315,0.879452054794521,0,0.0493150684931507,40.667882,111.924244,48.6304253763945,32.7674502835529,75.3966734734772
"13",4652,1990,16001,43.9479274066403,37.0199932382636,57.3411611665588,200,0.6,0.4,0,0,0,0,87,65,44,0.665,0,0,0,0,0.335,43.447861,116.244456,48.6304253763945,32.7674502835529,75.3966734734772
"14",4653,1990,51085,43.8775754097612,40.5105551775187,49.6071656101605,207,0.584541062801932,0.289855072463768,0.115942028985507,0.00966183574879227,0,0,159,105,46,0,0,1,0,0,0,37.760166,77.490992,48.6304253763945,32.7674502835529,75.3966734734772
"15",4654,1990,27123,40.8241435906349,29.0125403286447,63.0666612117966,365,0.665753424657534,0.326027397260274,0.00547945205479452,0.00273972602739726,0,0,157,64,44,0.419178082191781,0.164383561643836,0,0.0465753424657534,0,0.36986301369863,45.01525,93.100141,48.6304253763945,32.7674502835529,75.3966734734772
"16",4655,1990,56033,52.1779379336536,44.8481901503921,66.6273513182784,163,0.785276073619632,0.214723926380368,0,0,0,0,100,58,32,0,0,0,0,0,1,44.781369,106.881211,48.6304253763945,32.7674502835529,75.3966734734772
"17",4656,1990,18059,53.7578059166918,46.4355451828351,67.8111636115017,214,0.738317757009346,0.154205607476636,0.0794392523364486,0.0280373831775701,0,0,185,105,38,0,0,1,0,0,0,39.822604,85.772904,48.6304253763945,32.7674502835529,75.3966734734772
"18",4657,1990,12086,49.1840338441938,45.1262548080702,56.6765342858283,365,0.778082191780822,0.202739726027397,0.0164383561643836,0.00273972602739726,0,0,164,64,40,0.197260273972603,0.13972602739726,0.589041095890411,0,0.0547945205479452,0.0191780821917808,25.610494,80.499045,48.6304253763945,32.7674502835529,75.3966734734772
"19",4658,1990,6041,45.0461670090923,42.8245236437298,48.8236592585587,365,0.904109589041096,0.0958904109589041,0,0,0,0,81,49,32,0.0383561643835617,0.402739726027397,0.432876712328767,0,0.10958904109589,0.0164383561643836,38.051817,122.745974,48.6304253763945,32.7674502835529,75.3966734734772
"20",4659,1990,55141,47.363379851224,33.5725249950935,75.4978454842565,34,0.911764705882353,0.0882352941176471,0,0,0,0,84,41,17,0,0,0,1,0,0,44.461413,90.038825,48.6304253763945,32.7674502835529,75.3966734734772
"21",4660,1990,1091,47.5365608609361,44.0884297171191,53.9199120777221,59,0.932203389830508,0.0677966101694915,0,0,0,0,67,47,20,0,0,0,0,0,1,32.247591,87.791091,48.6304253763945,32.7674502835529,75.3966734734772
"22",4661,1990,39133,44.4313361602626,42.2374020414988,48.1060452265072,212,0.64622641509434,0.19811320754717,0.122641509433962,0.0330188679245283,0,0,185,122,44,0,0,1,0,0,0,41.16864,81.196932,48.6304253763945,32.7674502835529,75.3966734734772
"23",4662,1990,22011,47.4930206718565,43.2104282096462,54.9534415035769,361,0.81994459833795,0.14404432132964,0.0277008310249307,0.00831024930747922,0,0,161,67,36,0,0,1,0,0,0,30.645018,93.340253,48.6304253763945,32.7674502835529,75.3966734734772
"24",4663,1990,51041,45.4573832166825,43.2724883020444,49.1858160296344,208,0.774038461538462,0.177884615384615,0.0432692307692308,0.00480769230769231,0,0,187,77,41,0,0,0.841346153846154,0,0,0.158653846153846,37.378434,77.585847,48.6304253763945,32.7674502835529,75.3966734734772
"25",4664,1990,56037,50.9009365917692,45.6322629797914,60.4960034497131,62,0.854838709677419,0.145161290322581,0,0,0,0,72,54,30,0,0,0,0,0,1,41.660339,108.875676,48.6304253763945,32.7674502835529,75.3966734734772
"26",4665,1990,1101,50.0713106876693,41.2093916423151,67.7459841244904,247,0.744939271255061,0.234817813765182,0.0161943319838057,0.00404858299595142,0,0,151,77,43,0,0,0.878542510121457,0,0,0.121457489878543,32.203651,86.203831,48.6304253763945,32.7674502835529,75.3966734734772
"27",4666,1990,34039,45.6422962305601,28.3849917083928,79.8769881647845,360,0.447222222222222,0.461111111111111,0.075,0.0166666666666667,0,0,197,98,53,0.161111111111111,0.488888888888889,0.147222222222222,0.2,0,0.00277777777777778,40.659871,74.308696,48.6304253763945,32.7674502835529,75.3966734734772
"28",4667,1990,55123,49.8306995396719,44.4269856807509,59.9382007383605,272,0.819852941176471,0.165441176470588,0.0147058823529412,0,0,0,105,61,39,0,0,0.919117647058824,0,0,0.0808823529411765,43.599858,90.815226,48.6304253763945,32.7674502835529,75.3966734734772
"29",4668,1990,24029,46.5185296922029,30.3898021667295,78.8930920176447,335,0.725373134328358,0.170149253731343,0.0865671641791045,0.017910447761194,0,0,197,101,37,0,0,1,0,0,0,39.239177,76.1242,48.6304253763945,32.7674502835529,75.3966734734772
"30",4669,1990,51059,45.6371183888914,43.0699589546576,50.1894551026976,365,0.372602739726027,0.501369863013699,0.101369863013699,0.0164383561643836,0.00821917808219178,0,212,105,57,0,0.572602739726027,0.301369863013699,0.126027397260274,0,0,38.833743,77.276117,48.6304253763945,32.7674502835529,75.3966734734772
"31",4670,1990,12071,47.3133027998049,30.1985797587914,81.4933111847753,355,0.861971830985915,0.129577464788732,0.00845070422535211,0,0,0,105,58,37,0,0,1,0,0,0,26.552134,81.89225,48.6304253763945,32.7674502835529,75.3966734734772
